song_id,artist_id,song_genre,user_id,n_listen,publish_year
401,91,2,374,0,2003
609,125,4,2445,3,2015
571,481,1,1762,14,2016
306,223,2,1044,3,2010
63,82,3,2262,5,2017
887,374,3,1033,1,2017
494,32,5,660,13,2011
818,82,5,1212,10,2021
844,102,3,1778,12,2004
438,173,1,2655,15,2004
365,393,3,2535,5,2014
985,46,4,1038,4,2010
948,29,1,2898,0,2001
717,37,1,387,10,2012
107,449,5,681,6,2018
560,295,3,412,11,2021
730,364,4,51,8,2000
385,164,4,2598,0,2005
982,379,2,1949,7,2004
746,257,5,2689,5,2012
529,427,1,984,6,2013
578,378,3,2060,3,2007
471,123,4,1143,8,2002
921,60,1,2554,4,2011
583,469,3,111,13,2005
558,214,4,41,13,2015
189,50,2,1536,12,2003
756,267,4,2659,8,2009
740,233,2,362,2,2019
724,205,4,2205,1,2008
452,33,4,2936,3,2013
171,220,4,2758,5,2006
233,477,1,109,5,2005
832,324,5,1122,1,2003
626,70,4,919,8,2018
557,133,3,1529,3,2018
327,90,1,2284,0,2018
291,447,1,2569,15,2015
699,322,4,2094,15,2000
480,78,4,2659,7,2001
750,195,5,2200,6,2010
540,451,1,297,6,2004
432,318,5,2738,1,2015
792,11,4,998,4,2005
608,385,2,1708,0,2004
753,491,1,930,11,2001
907,383,1,904,10,2009
72,429,1,2527,1,2018
138,218,3,1097,8,2016
313,88,5,2656,15,2006
401,193,5,2951,6,2006
301,431,3,2892,4,2007
784,254,1,1406,8,2011
2,157,5,2849,2,2019
552,429,2,1970,9,2002
651,105,4,1859,7,2017
525,164,2,1698,15,2016
526,106,5,1929,12,2009
610,377,5,1956,1,2002
904,107,4,1183,10,2010
664,387,3,1018,5,2019
877,200,4,503,1,2020
764,311,2,1235,14,2017
360,475,4,813,10,2010
999,163,2,776,2,2019
457,313,1,1738,10,2005
86,70,4,1034,3,2017
957,355,3,2914,3,2005
530,480,5,2266,5,2021
352,4,2,2004,5,2014
757,479,1,803,15,2006
438,139,3,2542,15,2017
573,285,5,3,6,2014
946,217,5,2369,6,2012
913,230,4,842,15,2019
794,295,3,1092,15,2016
27,119,5,522,11,2019
307,86,5,589,15,2004
793,307,3,246,15,2011
744,60,2,72,11,2003
877,103,5,1292,6,2013
531,372,3,765,8,2005
131,279,2,466,11,2013
246,336,4,1029,0,2015
426,223,4,1003,6,2010
132,41,5,924,10,2001
369,318,3,893,9,2017
727,363,1,2721,7,2014
300,378,5,2654,1,2010
564,314,4,1822,11,2018
935,58,4,2068,7,2012
851,342,5,986,3,2003
214,103,5,2475,12,2019
666,70,5,2912,7,2007
830,15,1,911,9,2010
755,157,3,2363,3,2006
803,134,5,1296,9,2014
634,271,5,75,5,2004
349,373,1,361,14,2018
526,154,3,1163,5,2013
924,422,5,2465,5,2017
534,448,3,333,2,2007
6,233,3,356,15,2017
162,253,1,256,1,2014
979,370,2,1872,13,2008
789,44,2,181,13,2014
239,43,5,2971,5,2007
810,413,1,659,6,2008
822,393,5,894,6,2017
956,303,5,2697,10,2001
123,147,2,2936,10,2000
278,477,4,1904,4,2019
271,480,5,321,8,2015
538,69,2,2193,3,2011
151,464,4,494,0,2012
538,367,4,1436,0,2017
85,118,5,333,1,2008
587,72,4,2243,6,2016
251,69,1,1693,12,2012
187,3,1,4,2,2007
27,209,4,1412,0,2019
760,363,3,1957,4,2008
852,107,4,396,7,2008
984,172,4,2648,2,2016
527,249,5,2429,2,2009
411,469,3,1915,13,2008
161,431,1,2288,4,2005
449,188,1,1861,4,2021
825,447,5,2507,0,2020
353,16,4,2672,5,2014
296,435,2,2264,12,2005
193,469,5,2948,4,2017
576,157,5,599,14,2011
634,406,2,2626,15,2007
971,348,4,1117,7,2016
804,149,4,860,12,2017
19,494,5,2751,14,2020
290,275,5,282,6,2008
503,342,1,91,4,2004
874,494,1,2080,10,2007
190,205,4,314,1,2014
564,29,1,2125,2,2021
296,434,3,2026,2,2014
92,446,5,1833,13,2019
542,375,2,2650,13,2016
662,18,2,804,13,2021
803,363,5,569,4,2021
170,241,5,534,4,2013
495,36,3,1366,11,2003
20,93,2,685,10,2015
556,56,2,2244,2,2009
604,354,1,1885,15,2019
398,488,2,1367,4,2001
48,287,3,1093,0,2009
909,470,1,1586,2,2000
667,281,5,1348,9,2011
364,34,5,1061,11,2017
232,98,3,413,15,2011
622,295,5,67,5,2017
292,140,5,1088,6,2002
599,225,5,2483,12,2000
684,276,4,2267,7,2008
724,456,2,1960,3,2009
980,69,5,2106,0,2005
398,169,5,2654,1,2018
457,34,4,967,12,2016
909,267,5,378,4,2001
583,107,3,521,5,2013
46,335,4,1957,4,2018
114,316,2,756,7,2019
847,10,4,1917,15,2016
65,150,2,616,15,2018
696,184,1,2569,5,2016
82,272,5,1886,1,2020
739,261,2,542,15,2004
596,315,3,1489,4,2004
475,452,2,396,10,2013
43,284,2,1443,14,2019
733,108,4,2444,4,2009
921,396,5,2450,7,2019
987,170,5,2741,13,2004
632,495,5,46,5,2013
788,500,1,562,11,2017
845,379,3,2569,0,2008
127,363,3,1798,6,2001
522,495,3,657,5,2021
995,497,2,754,11,2001
502,197,4,101,4,2002
556,100,5,1624,6,2006
604,418,5,2940,2,2011
777,219,3,2709,11,2015
704,455,2,1058,6,2013
769,491,3,848,1,2002
162,22,2,553,13,2004
125,365,3,1709,5,2014
183,471,1,2763,15,2012
160,399,3,730,4,2004
847,161,3,1788,6,2002
186,320,2,1405,5,2009
916,244,2,1044,0,2019
885,338,5,2703,14,2020
402,494,1,949,5,2013
326,315,2,2424,10,2004
593,196,2,2975,0,2001
686,114,4,1548,5,2011
149,461,2,685,1,2010
647,426,4,1976,15,2012
610,334,2,1556,4,2011
423,347,4,1492,9,2010
769,307,3,1119,10,2006
744,40,5,552,9,2020
25,247,2,245,7,2015
305,195,3,777,10,2019
443,304,3,540,2,2007
284,346,3,327,6,2013
875,340,5,1304,13,2011
524,392,4,1311,11,2003
355,165,4,1193,2,2017
123,125,1,1795,3,2003
525,47,1,2057,4,2003
824,182,3,2769,8,2009
685,452,3,1445,2,2012
679,465,4,523,11,2004
286,392,3,346,12,2019
242,404,5,1691,10,2016
28,371,2,300,0,2011
477,494,4,1640,0,2014
338,495,3,2717,9,2005
181,60,2,1589,0,2013
858,176,2,589,7,2016
105,400,2,293,11,2005
960,205,4,2445,5,2002
104,130,1,92,15,2002
341,21,1,1470,0,2009
117,38,2,37,14,2007
89,391,5,2698,9,2017
334,298,3,31,1,2019
816,183,4,2093,13,2010
228,101,1,2446,1,2014
911,468,1,644,14,2008
36,139,4,142,6,2005
766,195,2,83,8,2019
37,281,4,1731,6,2014
662,225,5,314,9,2012
745,445,4,2267,13,2002
969,290,5,1757,14,2006
962,27,2,2328,6,2015
441,81,4,280,6,2012
539,169,4,737,14,2017
85,173,2,52,0,2011
924,462,1,1360,5,2015
268,306,1,2876,3,2013
227,343,1,451,11,2014
867,322,4,1099,3,2004
887,180,3,1222,7,2005
151,98,5,279,15,2002
794,227,4,2014,13,2020
793,447,2,1353,0,2013
684,283,1,2794,8,2015
972,200,3,72,0,2010
524,155,5,339,3,2019
459,367,2,2664,3,2001
16,492,3,2232,11,2019
898,92,1,870,13,2012
615,318,3,76,11,2013
247,416,4,2639,4,2009
623,417,2,720,9,2000
850,350,2,2368,11,2017
698,356,4,2445,8,2015
654,376,3,2874,10,2013
58,79,2,933,2,2014
841,351,2,2432,10,2016
264,177,3,1149,1,2004
621,119,1,2841,5,2019
381,40,5,2342,6,2021
676,398,4,1169,5,2008
285,350,4,1713,12,2008
8,9,1,1124,7,2000
456,163,3,106,13,2002
636,256,1,709,7,2009
556,346,4,568,6,2002
721,167,2,707,8,2015
158,267,5,2816,7,2013
27,437,3,1728,0,2009
559,291,5,152,1,2009
84,361,1,749,13,2005
8,253,3,1916,0,2002
806,40,2,1541,1,2019
460,214,4,1564,15,2001
965,187,4,2527,0,2015
824,467,2,550,5,2001
419,274,1,2079,4,2013
38,290,5,2440,13,2009
115,288,1,2687,12,2011
374,127,3,1396,11,2009
426,159,4,665,13,2013
820,420,4,1352,15,2010
802,426,1,1536,10,2011
76,299,3,635,2,2012
592,301,5,1632,0,2008
862,441,3,516,15,2002
957,315,1,1392,14,2004
618,140,5,1351,13,2010
565,287,3,948,13,2004
59,301,4,2893,8,2002
819,335,3,1494,13,2005
850,487,2,194,5,2016
952,60,2,2356,13,2001
692,467,1,867,1,2020
988,120,1,38,9,2002
867,384,2,902,15,2005
462,412,1,465,0,2001
688,217,5,2392,8,2003
995,413,3,1476,3,2015
499,382,2,956,9,2008
92,495,4,1139,13,2011
290,166,3,651,2,2004
114,257,2,2358,11,2014
509,276,4,2047,6,2003
618,215,5,1698,8,2015
122,323,3,1564,7,2003
685,379,3,1298,8,2019
774,419,1,2534,8,2006
165,383,4,2021,5,2004
867,485,1,1696,13,2021
428,234,4,2374,8,2003
385,117,5,1968,14,2011
30,352,2,2773,14,2014
685,146,1,304,4,2015
696,145,2,2748,5,2005
336,134,2,323,7,2020
928,152,3,2202,5,2000
138,265,3,2443,0,2012
415,480,1,681,13,2020
343,401,3,696,15,2011
300,388,4,784,12,2014
870,337,5,2370,7,2002
947,177,5,909,0,2005
524,87,4,2183,9,2013
385,341,5,506,12,2013
936,396,4,819,7,2020
598,302,3,1036,3,2004
326,294,1,292,2,2007
754,473,5,1498,8,2008
319,131,5,2595,15,2001
769,4,1,2320,5,2015
375,71,3,2766,7,2018
958,371,2,1536,15,2003
912,371,5,648,13,2003
755,18,4,629,2,2008
358,38,4,1216,14,2020
338,128,3,898,11,2001
410,452,2,2505,14,2000
455,191,1,1464,1,2001
527,113,1,2890,14,2008
172,137,1,1882,0,2012
81,6,4,137,9,2001
233,471,4,360,0,2017
578,478,4,2452,8,2015
158,160,2,1813,12,2015
655,121,3,2296,0,2011
314,203,2,1569,10,2006
888,413,2,1829,8,2015
763,84,5,2926,6,2002
541,118,4,1731,12,2007
603,70,2,2450,0,2013
227,154,2,911,14,2011
557,75,2,1155,9,2017
570,340,4,1283,0,2000
696,190,5,2731,0,2016
786,126,5,1068,6,2007
988,455,3,1377,6,2001
932,50,4,1391,14,2020
238,193,1,1839,4,2010
474,361,5,1755,6,2016
333,90,1,2283,2,2011
401,488,2,749,2,2015
647,410,4,2559,1,2009
552,7,4,38,4,2006
538,342,1,830,9,2000
626,246,2,15,12,2000
638,73,1,1352,13,2008
612,145,5,320,9,2006
994,170,2,695,3,2018
532,205,3,574,7,2021
509,301,4,2676,11,2019
654,362,4,2316,15,2015
241,109,2,2114,2,2014
699,334,3,2079,10,2007
381,104,1,2740,15,2016
205,4,4,587,6,2010
258,36,3,2315,5,2005
320,271,4,490,6,2002
366,13,2,1911,3,2014
285,373,2,943,3,2000
780,498,2,2176,8,2018
900,466,4,795,10,2015
287,340,2,2646,2,2017
808,331,5,1233,4,2017
676,469,5,391,1,2009
476,481,1,858,3,2000
977,470,4,2092,2,2007
643,144,1,2438,7,2013
625,87,1,2553,8,2020
437,367,4,418,11,2021
328,132,5,1792,5,2013
190,459,5,2948,2,2020
19,13,4,870,12,2008
690,224,3,1184,0,2011
812,490,3,842,12,2012
879,258,5,750,12,2001
326,383,3,1107,11,2013
703,106,3,1947,6,2021
181,111,1,1499,6,2017
384,417,3,60,3,2021
905,397,2,1567,13,2019
43,240,4,672,9,2017
699,139,3,2572,1,2003
759,276,2,2231,13,2001
108,415,3,2660,1,2014
977,131,4,468,2,2000
426,84,4,814,5,2012
855,44,2,2317,9,2017
290,301,2,412,3,2006
225,376,5,1172,1,2005
682,29,5,687,4,2016
192,466,1,1301,15,2021
107,158,5,2120,2,2010
830,367,5,1016,5,2021
132,282,4,950,8,2000
115,415,5,2890,5,2007
370,33,3,1665,4,2010
934,91,1,2560,0,2004
938,70,2,1081,15,2015
283,268,2,1670,15,2016
47,462,1,139,4,2005
245,261,2,1600,10,2006
547,249,2,2334,5,2016
204,151,5,2884,8,2001
970,443,4,1080,0,2013
336,51,4,1128,12,2017
249,317,3,2873,2,2001
708,243,1,959,3,2017
505,365,3,1785,1,2008
988,443,3,2037,11,2014
114,5,1,2306,8,2006
510,241,1,1188,12,2017
309,13,3,1036,0,2001
718,301,3,2981,11,2017
444,497,4,2607,5,2005
951,490,4,388,5,2000
861,381,5,203,15,2016
750,496,3,2214,0,2013
314,305,3,1491,4,2015
310,236,4,2359,1,2016
56,319,4,2396,15,2011
995,249,2,2905,13,2011
427,340,2,1866,14,2017
37,112,3,1379,2,2015
524,19,2,1025,0,2009
104,19,1,7,10,2019
308,488,5,2486,14,2021
644,228,3,2406,2,2020
5,136,4,2966,7,2021
755,175,4,2917,10,2006
543,253,4,2833,11,2011
387,243,4,1574,0,2005
207,73,2,2748,5,2002
372,499,3,2780,12,2017
37,197,2,1577,14,2001
74,289,5,497,1,2017
612,319,5,1957,9,2004
305,108,2,2920,3,2019
180,34,2,1120,11,2019
935,322,4,2813,2,2015
210,241,5,2110,15,2011
500,239,5,2607,2,2008
234,496,1,2980,5,2018
398,241,4,2307,11,2017
651,191,5,2779,4,2021
72,437,5,1818,9,2013
454,365,4,2541,3,2021
496,284,4,139,0,2007
358,125,2,2474,2,2002
809,63,2,528,9,2013
711,411,4,581,1,2018
927,52,3,2223,4,2020
485,361,5,1173,11,2004
618,6,4,1533,4,2001
103,13,3,190,4,2020
910,258,5,452,6,2013
966,313,3,2670,5,2002
251,137,5,2121,2,2007
908,233,5,1237,8,2015
312,168,3,2814,3,2019
769,81,5,941,7,2018
261,314,2,89,6,2011
415,319,1,1714,4,2003
94,402,3,688,5,2016
250,70,1,1787,11,2005
157,428,2,2348,13,2011
128,5,5,949,11,2010
855,271,2,771,10,2017
887,197,4,1697,4,2015
344,459,3,2520,3,2001
543,429,4,515,7,2014
408,303,5,1077,9,2021
102,402,4,219,13,2016
17,168,1,2199,6,2012
824,463,1,2674,10,2014
132,208,4,2779,15,2020
576,6,5,1051,14,2002
757,46,5,2856,1,2020
893,201,4,1927,9,2005
241,167,1,1864,2,2001
417,319,4,13,11,2020
188,117,1,2998,2,2021
879,398,2,2548,15,2011
398,446,4,1837,8,2021
665,292,3,2263,5,2017
393,451,3,1010,15,2016
95,63,2,457,10,2000
30,326,3,447,11,2001
984,244,2,1461,2,2010
825,496,5,2999,9,2017
604,468,4,2818,1,2004
855,220,4,2978,5,2013
882,432,3,1759,4,2006
595,120,1,163,15,2015
527,284,1,176,14,2011
223,190,3,2352,1,2001
29,187,1,1247,2,2005
699,446,1,1161,8,2008
312,143,4,2198,7,2006
356,126,3,46,11,2015
619,25,5,1028,2,2000
682,48,3,2570,0,2015
897,216,4,452,9,2004
575,145,4,810,13,2004
777,239,2,1513,7,2010
901,399,3,2294,2,2005
755,178,2,2641,11,2017
808,95,1,2073,2,2003
980,120,3,27,14,2011
779,93,1,2883,10,2000
637,396,2,530,7,2020
700,101,3,2015,14,2021
465,227,1,33,8,2005
72,459,5,1776,6,2020
847,349,3,746,14,2015
701,20,2,897,7,2010
734,130,4,913,10,2002
855,499,3,1065,8,2020
496,363,5,2411,3,2010
227,51,4,840,10,2008
27,306,4,217,13,2014
844,373,4,2495,4,2015
504,123,4,447,8,2001
752,499,2,2197,5,2021
173,211,4,703,14,2020
285,67,4,174,3,2006
206,258,4,1703,5,2004
805,448,4,2561,1,2000
419,278,1,1401,10,2017
2,293,2,2707,4,2018
151,143,5,1152,10,2003
960,74,3,1319,9,2019
835,486,3,2505,15,2000
504,8,4,1181,0,2014
977,311,4,348,2,2010
786,296,2,2003,4,2019
699,107,3,440,5,2011
124,323,3,1983,14,2021
498,452,3,175,3,2019
911,243,2,1975,9,2004
401,247,3,886,15,2010
436,183,2,1363,7,2016
790,14,4,1280,4,2004
373,165,1,2960,14,2011
512,278,4,721,0,2005
556,76,2,1057,15,2011
782,146,4,151,8,2002
119,450,5,1619,1,2018
189,489,3,1867,9,2001
689,18,3,2510,11,2010
923,131,2,411,5,2006
998,26,3,2181,12,2015
25,137,1,187,3,2018
156,367,2,2706,10,2005
42,18,2,2418,15,2003
718,425,1,246,14,2008
66,425,1,166,15,2002
773,450,1,1461,12,2016
143,469,3,1659,8,2002
633,323,3,1209,0,2000
168,99,4,2683,13,2014
465,235,1,2374,5,2015
114,106,2,1252,6,2016
716,48,1,2127,15,2014
574,237,2,2856,7,2002
363,451,5,1230,7,2021
107,211,4,2677,9,2005
831,400,3,918,13,2001
949,293,2,747,12,2011
953,62,4,2499,0,2019
632,426,2,2997,5,2021
63,175,3,1495,13,2013
545,136,5,1573,5,2004
53,69,1,2731,10,2003
319,206,3,270,9,2002
840,168,3,2213,5,2019
558,101,1,219,4,2015
106,322,2,1551,12,2008
849,402,3,1382,4,2001
500,366,3,2323,10,2008
520,199,5,2235,2,2001
414,285,3,2065,3,2010
404,472,5,2809,14,2020
911,411,3,504,3,2019
878,18,3,2786,6,2004
28,245,3,1727,15,2014
43,233,5,2455,2,2004
180,379,3,2385,3,2014
43,37,5,2064,10,2015
324,91,4,2041,12,2000
602,249,2,2046,13,2016
966,8,2,1015,3,2014
697,47,4,2613,3,2006
268,308,5,507,1,2012
388,283,2,626,7,2013
375,226,4,2134,1,2019
120,410,3,2245,14,2015
176,470,3,1937,8,2006
470,138,2,1658,7,2016
747,213,5,1137,9,2014
146,353,5,1961,9,2004
390,205,3,2522,11,2009
567,248,5,2440,3,2001
193,307,1,1269,13,2015
31,42,4,168,5,2021
803,375,2,2021,14,2002
969,431,2,2031,0,2021
367,326,3,2303,6,2020
186,33,2,1962,15,2005
417,215,4,2404,15,2020
260,266,3,23,4,2015
712,462,1,2562,6,2007
398,100,1,2784,7,2009
749,425,1,2412,15,2019
5,285,3,1603,9,2015
58,341,2,2917,3,2000
820,478,3,2651,5,2017
117,87,1,999,14,2020
570,288,1,1303,13,2013
201,488,5,1865,11,2000
125,184,3,2494,12,2017
902,125,3,461,14,2009
864,445,5,1467,2,2019
410,371,4,2480,4,2019
862,138,3,61,6,2016
700,349,5,2026,3,2011
666,417,2,2131,5,2002
191,7,4,1040,11,2018
373,72,3,1060,15,2001
465,481,2,243,12,2019
61,114,1,1788,3,2021
27,458,2,747,5,2004
217,112,1,133,0,2006
189,163,1,2927,3,2015
330,30,5,2424,13,2021
620,340,1,1905,10,2013
817,124,1,2145,11,2021
419,261,4,2756,5,2019
928,151,2,1926,10,2004
787,226,2,1030,2,2011
889,392,3,1702,2,2002
851,443,4,2743,4,2014
943,147,5,2506,6,2011
951,454,4,2537,5,2015
803,172,4,2317,15,2003
573,395,3,104,4,2019
71,259,4,1437,8,2014
725,439,1,1083,1,2017
175,27,5,1844,0,2001
138,375,3,115,10,2003
686,12,2,430,10,2015
117,237,5,2314,15,2003
272,73,2,2190,4,2006
647,311,3,1603,2,2020
399,258,2,1398,13,2016
749,296,4,2513,1,2019
477,289,4,1883,10,2001
752,305,3,567,4,2013
557,95,1,1738,0,2012
197,317,2,1679,10,2021
184,118,2,2843,15,2000
626,280,5,1563,3,2007
206,166,2,1320,5,2000
347,84,1,2975,2,2021
829,272,4,773,15,2000
938,217,2,1128,11,2018
97,295,4,2545,8,2012
774,23,4,894,2,2002
848,19,2,593,7,2010
463,294,1,2893,5,2003
678,179,4,2405,5,2006
181,9,3,1339,11,2011
510,473,2,2875,0,2012
756,221,5,1719,7,2002
804,118,3,298,15,2015
254,224,1,2105,12,2006
673,57,5,1290,7,2015
562,174,2,60,2,2021
429,330,2,112,11,2011
903,474,2,1129,6,2019
132,92,1,1588,11,2011
359,298,4,1686,14,2016
135,21,3,17,6,2001
34,395,5,2385,2,2000
878,413,1,934,0,2000
888,301,4,1019,10,2003
987,67,1,2069,14,2014
844,383,2,2412,15,2007
866,466,4,1957,11,2006
518,485,5,2032,11,2003
876,303,3,2242,8,2017
819,254,4,344,13,2016
624,37,5,1678,1,2001
401,38,4,147,1,2009
188,84,4,2376,6,2014
831,17,1,1404,3,2015
6,372,5,1734,0,2015
671,39,4,2569,5,2012
617,192,2,1760,15,2017
25,124,2,331,15,2018
616,229,5,866,10,2000
80,106,3,1006,6,2009
244,23,2,1768,12,2002
54,411,2,1094,4,2007
335,407,5,1407,12,2015
882,348,2,2004,6,2016
207,53,2,1543,12,2005
81,55,1,2219,9,2010
756,137,5,358,0,2021
275,41,1,1075,15,2002
264,152,3,1102,8,2017
998,349,2,314,5,2020
451,21,3,1220,2,2008
237,430,4,2768,14,2003
868,276,4,2442,6,2002
527,63,5,1083,13,2017
782,212,2,1231,2,2012
373,47,5,2077,3,2000
296,74,5,1023,13,2016
865,495,2,2762,2,2021
932,152,5,1485,12,2009
313,343,3,886,14,2020
634,420,4,1880,6,2014
138,328,3,1768,0,2011
459,219,2,2153,3,2005
1000,172,5,355,0,2004
573,158,5,2788,12,2017
41,8,5,71,9,2020
808,237,5,2924,6,2000
436,494,5,1555,0,2011
410,73,3,2736,0,2002
718,324,4,864,5,2013
509,359,2,15,14,2007
263,447,5,827,2,2021
494,357,1,1244,8,2017
898,494,4,1825,2,2018
894,90,1,2811,0,2008
913,126,4,2164,1,2011
739,410,1,2117,5,2007
472,498,4,2184,8,2007
990,217,3,2920,0,2014
916,337,1,2689,9,2012
801,244,3,1269,6,2015
644,470,5,1055,2,2015
297,476,5,1181,12,2017
351,340,1,2468,4,2016
177,166,4,1089,1,2001
503,42,5,1516,13,2001
175,367,1,1891,8,2003
713,483,1,2000,1,2012
990,194,5,1548,3,2001
409,185,3,2983,8,2001
733,456,4,2645,10,2015
835,158,5,729,5,2007
750,45,1,2284,7,2015
780,168,3,2412,2,2019
34,268,4,2654,15,2010
478,496,3,538,1,2013
243,423,5,1738,0,2016
44,180,1,1184,14,2005
211,453,4,1395,3,2009
93,338,5,2549,1,2010
118,60,4,1626,3,2010
756,229,2,2438,15,2007
211,215,1,2280,13,2007
13,365,3,2570,3,2014
996,210,5,2668,5,2019
422,460,4,523,5,2018
380,257,3,134,7,2006
690,270,4,1070,2,2010
765,15,1,2846,14,2005
482,56,2,1812,15,2016
286,337,5,2295,0,2019
68,65,4,1875,13,2002
889,380,3,2706,1,2008
152,465,4,1201,11,2015
770,48,1,2789,13,2018
771,409,1,425,9,2017
983,370,4,1580,4,2017
75,368,2,211,0,2013
335,403,1,2675,4,2012
194,11,3,1820,11,2015
135,152,5,1810,0,2005
369,426,2,1828,14,2002
879,409,2,384,11,2019
834,103,5,1679,11,2003
300,37,4,2018,4,2015
873,55,2,2722,2,2003
43,222,3,2534,8,2008
305,140,1,834,6,2005
687,98,4,2348,15,2005
21,336,3,2359,8,2015
681,174,2,2335,3,2001
812,426,1,2485,9,2005
636,332,1,1690,14,2010
813,50,3,2566,4,2004
492,23,4,1546,11,2007
522,191,4,2373,15,2012
801,231,3,2721,9,2010
982,110,4,1369,10,2019
940,108,4,703,9,2021
290,228,1,671,6,2013
655,395,3,634,12,2007
730,493,4,2340,0,2020
126,246,5,1905,5,2013
823,120,2,2474,10,2016
489,392,2,2362,0,2014
857,65,1,981,13,2007
731,227,5,2490,13,2000
82,183,4,1785,7,2008
836,431,1,2126,15,2014
409,120,3,545,12,2009
294,431,1,1532,12,2021
295,176,4,2223,6,2011
262,462,4,1929,1,2011
139,159,1,2474,4,2002
739,444,4,2640,4,2015
789,134,3,1674,2,2011
25,363,4,1026,11,2003
640,274,5,1243,2,2016
40,22,4,2975,12,2001
270,42,1,2877,10,2007
282,144,1,1618,1,2012
765,33,1,52,1,2009
931,205,1,1575,1,2009
97,407,3,2718,14,2007
382,306,2,2580,1,2010
672,440,2,1203,9,2011
623,314,5,32,11,2011
752,200,2,1901,6,2010
312,367,5,764,6,2006
554,224,3,2747,2,2000
181,82,3,48,12,2012
363,262,3,1162,15,2019
266,457,1,471,2,2015
56,432,5,1923,12,2016
720,374,1,819,1,2002
232,426,5,2744,10,2006
426,129,4,1585,0,2013
137,298,2,2727,6,2014
865,431,5,1930,8,2013
581,451,2,975,3,2011
165,120,5,241,4,2007
114,443,2,2940,7,2006
608,224,1,1787,5,2000
392,382,1,2048,6,2002
876,320,1,1702,0,2019
414,279,1,2736,7,2012
427,316,3,1448,14,2002
976,316,2,2036,15,2020
149,198,5,2305,14,2012
796,492,1,800,11,2020
730,318,4,1068,10,2002
469,303,5,1517,10,2002
209,34,3,2558,6,2001
689,94,2,1460,3,2004
651,1,3,1660,12,2018
323,294,3,1094,6,2001
368,484,3,399,13,2016
774,419,5,325,15,2017
762,54,3,960,3,2003
393,454,2,1358,11,2020
519,316,4,664,11,2008
330,377,5,270,10,2007
882,432,1,916,5,2011
337,94,4,19,13,2004
832,267,3,2883,7,2012
255,76,5,2093,12,2015
190,315,2,960,12,2016
867,257,5,465,2,2000
408,241,5,1620,5,2014
499,328,4,2768,14,2017
667,213,3,1164,1,2016
756,23,5,882,0,2003
212,466,2,1728,10,2020
903,9,2,335,1,2020
617,279,4,1547,14,2005
769,379,1,156,5,2021
512,155,4,731,14,2014
287,231,3,2411,15,2011
706,301,2,287,13,2014
24,232,4,1201,12,2006
110,301,3,2771,3,2010
824,269,5,1355,13,2018
743,497,3,1320,5,2005
554,299,5,1137,0,2008
438,228,1,1634,4,2005
651,340,3,2551,0,2016
317,397,2,2149,2,2019
369,495,3,2519,8,2006
308,446,3,2293,1,2001
407,352,3,1650,0,2004
554,438,1,1634,13,2009
61,220,2,2794,8,2008
21,393,5,252,7,2009
282,116,5,107,5,2007
209,87,1,2413,15,2009
602,152,4,1693,7,2021
906,385,5,1466,13,2011
722,141,3,540,2,2006
704,109,2,2476,4,2020
113,472,3,972,6,2003
775,57,2,772,0,2007
102,178,5,2802,12,2014
118,54,4,1686,15,2007
129,132,1,1866,3,2000
44,77,3,2993,2,2016
654,264,3,1332,4,2000
934,345,1,1431,1,2004
637,486,3,502,1,2019
73,256,2,1767,2,2004
670,448,5,1340,7,2021
940,129,1,2935,1,2015
603,343,5,1751,0,2007
944,467,2,2779,9,2012
383,224,1,922,10,2020
217,207,1,2697,6,2012
586,31,3,240,10,2012
819,128,1,2456,15,2018
906,425,2,1024,10,2019
943,171,5,384,11,2003
605,395,5,480,5,2020
70,241,3,1954,12,2009
754,483,5,2821,7,2020
466,247,1,547,6,2010
612,119,4,56,10,2010
194,64,4,576,14,2012
762,31,2,267,7,2007
110,240,4,1693,9,2008
762,28,4,2154,10,2016
644,245,4,892,12,2006
872,24,1,2534,0,2013
669,455,3,2151,4,2008
737,90,3,1093,0,2020
356,310,4,1147,15,2017
645,104,5,2581,5,2006
472,277,2,2659,15,2003
92,9,5,368,15,2016
313,319,1,2513,3,2005
995,191,5,1028,13,2007
902,476,4,38,2,2008
835,169,5,1783,15,2015
861,494,3,2894,9,2020
860,263,5,87,11,2005
650,338,5,2196,15,2017
46,438,4,202,0,2021
548,226,1,1382,2,2010
45,321,4,2194,1,2009
248,237,5,2081,7,2005
521,289,3,837,14,2007
223,38,3,871,0,2007
348,221,3,1109,8,2005
58,33,4,2329,9,2019
539,483,5,661,0,2010
167,418,2,1142,8,2010
170,401,4,288,6,2010
923,226,2,2208,4,2003
371,27,2,507,9,2000
50,146,3,1033,12,2003
680,41,3,2291,8,2007
75,449,1,1587,9,2020
403,29,1,2997,5,2001
565,148,5,2568,0,2007
869,82,3,1950,4,2021
538,389,3,1741,4,2003
495,74,5,202,0,2004
436,22,3,1864,6,2008
49,254,1,1449,2,2000
488,360,2,257,6,2021
482,476,1,1342,8,2013
623,354,3,1531,14,2008
794,262,5,538,0,2004
7,2,3,772,8,2000
402,21,4,1138,4,2006
205,272,3,2044,0,2009
611,219,2,2678,3,2000
277,464,5,1147,11,2009
652,31,3,2353,8,2003
910,184,1,1762,7,2007
549,249,5,2615,9,2000
46,480,4,2272,13,2010
803,356,5,909,1,2015
923,451,5,2634,13,2009
417,174,1,1320,14,2006
629,97,2,2744,9,2021
