book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
408,289,9,11395,112,1,31,2014,26,2
1036,110,4,7784,484,6,35,2001,156,1
310,372,8,5834,172,5,2,2001,22,6
68,314,9,19841,140,5,7,2013,169,4
1796,5,5,22468,183,3,13,2013,58,4
2716,435,7,9529,565,1,4,2020,175,3
898,218,1,24286,213,7,32,2014,16,7
441,224,10,29739,602,6,10,2013,151,5
2426,305,4,15217,667,2,43,2020,51,2
2827,405,10,27400,310,2,46,2017,76,6
673,427,4,7576,434,3,46,2011,82,5
2710,368,3,16,666,9,17,2003,2,4
880,334,9,5309,605,7,44,2002,130,6
1515,210,8,3187,253,9,37,2005,109,6
1195,49,4,5348,280,5,38,2003,151,7
1421,279,5,23668,354,4,21,2013,137,7
2980,158,4,15379,597,8,29,2014,12,3
499,380,2,13463,114,4,5,2013,159,6
1948,86,6,19373,352,5,49,2013,166,4
1573,418,2,28590,668,10,22,2003,116,5
351,40,3,4281,426,9,24,2004,97,2
1756,214,2,16529,297,5,19,2004,51,6
1935,392,4,9497,441,1,37,2008,36,4
2072,292,5,2021,271,10,24,2009,123,2
2155,380,2,26352,218,5,13,2005,115,1
1099,269,8,26650,284,6,18,2018,129,1
1430,162,10,17664,516,7,44,2010,157,4
646,372,6,27719,504,7,16,2012,100,4
244,70,8,8673,613,3,44,2012,61,3
44,360,3,4715,561,8,11,2020,18,7
2407,218,10,3625,170,1,19,2019,106,3
2435,336,10,29938,655,8,24,2002,170,4
742,424,1,3256,284,2,45,2017,7,7
1073,44,9,8914,306,6,33,2006,160,6
1928,6,7,10334,206,10,8,2018,168,7
1321,186,9,11052,238,2,48,2007,139,3
438,275,5,2390,470,3,43,2021,36,3
1092,446,9,3573,436,2,37,2018,50,7
2687,138,5,6118,140,3,5,2002,89,6
2949,340,7,8107,532,7,20,2002,137,4
2819,307,8,20900,362,5,35,2019,86,6
1593,55,10,28135,506,9,28,2020,6,7
306,355,1,14136,403,8,12,2007,47,4
1804,450,1,12298,476,3,11,2003,15,5
893,354,10,18353,253,4,34,2008,41,5
1,4,7,4754,447,3,5,2007,41,1
1764,63,1,29935,679,4,14,2004,48,4
2914,446,3,5197,173,10,45,2009,93,4
2229,38,8,11539,274,1,28,2013,48,6
207,404,3,5315,618,1,41,2010,96,5
75,29,3,9170,211,8,39,2021,89,3
1908,79,7,8962,660,9,3,2013,2,3
703,442,5,13047,141,3,23,2000,150,3
502,298,1,17392,424,6,50,2018,61,5
2179,272,8,13019,262,3,23,2018,183,3
2531,160,4,10279,662,9,5,2009,158,5
847,156,7,12547,81,8,9,2015,127,2
792,98,7,2229,163,4,20,2000,150,7
1462,131,4,17404,616,8,11,2016,92,3
1234,133,6,17166,76,4,32,2006,11,6
2121,56,6,26086,546,2,47,2012,103,3
2164,280,3,5986,677,5,38,2011,198,1
1421,18,10,9407,686,3,50,2019,33,5
2920,176,10,12320,670,4,48,2015,182,7
1868,298,4,3069,477,6,24,2018,14,7
556,54,7,28500,224,5,6,2020,48,5
499,435,3,12026,136,10,21,2014,135,2
236,410,2,19310,329,3,14,2001,77,4
1050,410,5,23273,591,7,13,2016,138,4
385,340,4,24117,697,8,36,2000,135,2
59,358,5,1988,174,6,10,2011,98,5
745,166,1,24299,653,9,36,2007,159,1
2977,353,3,15334,553,2,11,2007,127,6
693,223,2,25388,357,7,27,2015,196,4
864,133,8,22461,695,7,41,2017,83,3
1890,161,3,6448,491,1,40,2017,155,7
247,262,5,25464,344,5,23,2010,190,2
1601,292,7,16012,429,10,14,2010,192,6
1262,267,5,17704,535,8,47,2006,119,3
1966,182,7,29632,506,2,31,2000,185,2
1738,210,9,13931,627,3,49,2006,49,6
489,85,10,24779,552,9,33,2010,135,3
753,89,7,14276,212,10,46,2018,73,2
2880,199,2,15412,227,7,44,2013,97,4
1491,53,2,28047,140,9,33,2010,183,1
1997,101,2,27060,119,7,13,2016,88,7
207,67,8,29518,189,10,22,2006,151,3
2777,272,1,1746,299,6,14,2007,131,2
1504,155,5,10195,156,2,24,2017,36,4
1663,194,9,26215,492,5,9,2012,153,7
2092,102,1,27752,594,9,24,2020,60,5
322,95,9,28700,616,10,36,2011,177,5
2088,97,4,1100,433,8,21,2008,23,7
829,80,7,2380,612,9,37,2012,95,2
1896,331,9,23612,144,1,20,2009,56,6
2923,38,10,1744,680,7,30,2013,54,4
1244,211,3,18273,553,8,33,2012,133,6
1657,412,9,24946,682,10,43,2005,103,4
1916,192,4,15042,137,6,31,2009,143,1
2434,85,2,9558,121,5,14,2005,83,4
692,294,6,19925,283,1,33,2015,187,2
2718,56,6,26509,617,1,41,2012,135,6
1039,186,8,6946,348,3,31,2015,101,3
2897,304,9,9004,175,5,28,2001,26,1
1251,285,7,13945,161,5,30,2000,32,7
2800,181,6,13049,261,4,8,2008,138,7
1427,298,1,12444,263,7,2,2000,174,2
2693,370,6,19090,633,6,28,2019,74,2
945,259,4,8942,418,3,46,2014,17,5
2526,416,3,25201,275,10,15,2011,42,4
2191,57,3,1565,562,9,21,2007,106,6
1977,259,3,10368,261,3,23,2015,18,4
2882,338,7,25879,332,1,43,2008,128,5
197,444,1,21357,560,7,25,2009,186,5
2242,93,1,10234,430,3,13,2013,69,3
2522,305,2,26860,509,10,49,2003,127,7
1539,17,7,1191,351,6,9,2002,154,3
2360,28,2,12146,660,4,48,2010,73,2
1949,295,8,20683,308,9,1,2004,35,7
869,44,3,1166,230,10,36,2013,145,6
2350,169,10,29172,241,9,40,2013,82,4
1561,318,10,18154,392,1,39,2014,42,1
2641,111,3,45,208,6,26,2001,147,6
250,393,5,4270,679,5,22,2017,28,7
1408,246,5,1163,595,2,30,2017,168,5
2836,361,6,14063,300,5,9,2005,4,1
400,70,2,19872,700,9,40,2015,81,6
1643,437,1,18890,484,2,46,2014,184,5
1919,28,3,5815,126,2,19,2014,105,1
1623,180,5,3188,494,1,26,2020,106,2
2706,236,4,15506,236,10,6,2009,183,7
2145,49,7,10651,664,2,36,2018,37,1
988,421,7,18002,214,7,2,2016,38,6
1650,24,10,13842,272,5,17,2012,69,5
2047,58,9,11783,89,5,32,2019,198,3
65,267,10,10504,217,4,3,2001,33,3
1283,249,4,2030,382,3,17,2015,156,6
1814,79,5,23673,606,6,6,2016,84,1
2451,118,5,2050,411,8,19,2012,187,2
1889,406,9,15170,380,8,20,2015,66,3
52,103,2,21745,275,6,2,2003,12,1
2343,324,1,53,506,3,37,2008,14,2
1764,256,7,25299,211,1,25,2001,191,7
1538,411,8,6510,546,9,16,2012,37,4
1025,27,8,25010,276,6,1,2019,167,5
416,152,9,26573,84,9,41,2004,176,7
1602,439,9,16226,123,1,7,2019,145,3
1008,343,3,1539,383,4,10,2002,51,1
787,342,6,16935,92,2,6,2008,139,3
1255,328,7,11682,188,4,43,2013,56,2
1666,170,2,29498,330,2,17,2008,105,7
1866,325,10,19044,122,7,3,2013,69,5
2481,2,10,12349,492,2,42,2021,91,1
1294,240,7,816,588,1,37,2004,110,3
2481,439,8,9040,232,7,24,2014,43,4
2591,301,9,20440,504,3,21,2006,127,1
2011,131,6,14056,175,1,31,2004,194,6
549,368,10,17251,480,6,29,2006,104,6
379,187,9,24194,581,6,37,2014,170,1
1720,132,10,4899,253,3,13,2008,1,3
1615,423,4,2945,236,4,4,2002,119,7
1146,151,2,6237,132,7,1,2000,24,2
2380,271,3,27833,413,4,11,2011,164,3
2586,98,3,2596,142,3,21,2016,142,7
2883,243,1,4074,277,9,25,2006,131,6
2675,142,6,14078,287,7,19,2014,41,2
1078,91,6,8166,136,8,26,2018,39,2
1063,140,9,25547,593,8,33,2001,182,7
1535,164,5,19260,344,9,14,2012,74,7
670,71,8,4754,661,1,17,2012,74,1
2476,235,10,17510,226,2,19,2015,129,4
537,319,4,2626,492,7,38,2017,72,6
233,278,6,20230,169,7,14,2009,177,2
105,310,5,26823,328,10,2,2003,60,2
110,236,2,8568,519,2,44,2007,82,7
1345,141,1,3670,317,9,13,2000,65,7
2264,413,6,6639,129,7,39,2008,40,4
1040,348,2,5767,80,5,23,2013,165,1
1001,86,10,21377,374,10,34,2021,199,6
778,280,3,12128,543,8,34,2009,86,2
373,330,6,14451,374,6,33,2013,79,4
2916,418,9,8172,263,4,1,2021,27,2
1249,376,9,22663,382,7,23,2012,19,3
559,286,3,8178,307,6,46,2010,41,5
742,441,6,26921,284,4,40,2000,57,7
908,362,3,14836,189,4,46,2002,148,6
2821,402,2,7403,369,5,40,2017,155,4
1818,217,2,3152,623,2,37,2010,117,5
55,258,5,24226,547,1,10,2015,168,3
251,297,8,15059,267,2,27,2010,108,1
1402,387,2,9517,393,8,25,2004,16,3
174,291,1,26297,540,1,21,2001,150,3
653,168,10,2757,308,8,44,2010,26,6
2136,264,10,2766,362,8,1,2018,199,4
604,428,5,4460,602,10,3,2003,76,7
2886,200,2,17398,481,2,29,2008,121,3
1360,201,1,9193,571,2,33,2008,78,5
1763,144,1,27694,374,3,5,2017,165,3
900,258,1,14263,622,5,17,2000,83,6
119,420,5,8663,82,1,9,2011,20,4
312,141,7,14585,378,3,50,2004,181,5
992,1,9,2573,295,9,12,2004,54,5
239,445,6,6388,263,1,26,2019,184,6
2554,43,4,23451,408,10,10,2014,162,1
378,247,2,27893,165,1,43,2001,143,2
216,310,7,12031,435,7,18,2019,148,5
2267,343,1,14032,314,3,20,2009,188,4
2295,134,5,13162,637,3,48,2011,92,4
1226,148,5,14709,447,2,25,2000,186,1
1624,216,2,13777,96,1,4,2013,119,7
786,348,9,11071,161,5,11,2011,70,7
1962,18,8,12427,214,10,7,2010,5,4
662,177,2,29034,259,3,35,2013,130,5
270,389,5,27808,483,7,10,2012,46,5
626,370,9,5187,195,8,22,2002,68,6
1744,10,10,23165,195,2,35,2015,48,3
1559,86,1,9376,351,4,41,2002,143,7
2296,318,1,9250,578,7,14,2008,94,5
2189,86,9,13044,539,8,44,2003,91,5
2456,170,8,16893,570,10,46,2000,26,1
2719,160,4,20135,297,4,33,2017,113,1
1756,418,9,16098,385,2,29,2018,197,6
1198,354,9,10270,278,9,33,2015,111,6
7,385,8,4265,539,7,13,2016,45,2
2088,63,9,16982,99,2,11,2003,143,6
2661,410,7,20620,353,9,20,2013,188,2
1009,227,2,23540,548,10,36,2018,9,2
1260,53,4,6464,346,8,1,2011,51,3
359,366,7,8241,330,4,28,2001,56,2
2484,210,6,18989,544,5,41,2000,29,1
1586,43,2,22869,105,7,33,2009,49,4
262,109,7,27132,431,4,14,2017,111,2
2116,325,2,16483,291,10,35,2002,118,3
2043,219,10,20712,572,10,6,2009,82,2
1606,23,7,19312,276,1,2,2001,69,1
776,275,3,28840,570,4,34,2014,31,6
2118,247,3,27377,380,6,11,2012,183,2
866,233,7,29470,452,8,39,2004,164,3
823,16,7,28841,488,9,35,2016,63,1
384,377,7,12673,517,3,26,2017,182,4
1448,369,6,12857,121,7,2,2012,19,6
974,57,1,4217,215,6,31,2007,56,6
309,86,4,16149,141,4,44,2006,87,6
2744,234,1,12703,221,5,20,2002,75,7
1764,188,10,18439,641,5,44,2015,159,5
1602,260,8,5156,222,1,29,2004,102,1
2003,181,6,10040,252,3,31,2017,115,6
1060,311,1,12120,457,6,6,2013,154,5
409,283,10,21668,321,4,35,2006,58,4
2245,140,3,1560,497,10,48,2019,68,5
443,8,6,18491,463,4,9,2015,100,7
1817,317,7,807,249,1,42,2008,141,3
107,253,8,27161,501,2,5,2007,171,5
2345,15,5,20096,554,7,27,2021,100,3
2914,209,7,24023,559,6,32,2004,130,7
2801,303,3,26919,556,8,47,2018,113,4
2473,448,4,4580,374,3,1,2006,160,2
667,17,2,6247,408,1,41,2021,195,4
1860,35,8,28488,284,6,25,2014,183,5
2624,374,7,25429,477,2,30,2000,136,7
1077,28,5,5113,681,3,35,2007,53,7
2926,420,9,26243,388,3,2,2000,62,3
2205,17,3,29226,543,5,20,2000,189,3
2617,140,4,11109,131,4,32,2004,120,4
2434,246,7,12470,620,1,43,2017,145,6
2210,218,9,25740,304,5,9,2018,157,1
102,274,9,27065,295,7,35,2007,109,7
6,335,8,1423,519,1,31,2019,7,3
2537,412,4,29972,295,2,3,2008,174,6
1401,416,9,20748,455,10,6,2012,81,4
220,185,7,18856,670,5,43,2008,32,4
596,309,3,17669,294,2,6,2014,141,4
2229,110,9,11910,311,4,41,2018,170,5
2223,30,2,13654,190,6,20,2009,185,3
402,257,3,637,557,7,11,2007,102,3
1376,252,8,18905,548,9,38,2002,114,4
1061,280,6,5125,375,10,14,2010,130,2
1053,17,4,25764,623,3,23,2015,35,6
1906,420,9,28437,697,7,38,2008,67,3
2916,434,4,4286,489,4,36,2011,195,4
835,93,2,4306,83,8,7,2000,138,3
2080,353,7,10039,256,8,18,2020,86,1
2610,323,3,16952,135,10,29,2007,12,5
1485,44,8,17198,697,1,43,2012,141,6
2145,9,6,8510,322,2,29,2000,112,2
1194,442,7,21005,488,8,13,2014,49,6
2954,66,6,14013,111,1,5,2011,61,7
1494,90,3,15107,442,5,25,2003,107,2
1020,243,1,7704,612,7,19,2009,95,2
1340,299,9,3570,691,8,29,2021,171,4
2690,31,3,27311,507,4,23,2006,54,2
2238,57,2,12696,558,4,43,2021,80,1
700,176,7,4987,208,7,33,2020,110,7
2985,411,3,6013,219,4,42,2014,110,7
2829,30,9,18986,581,5,12,2017,18,1
2985,246,7,5507,444,2,20,2015,104,5
2986,33,9,11494,152,4,3,2015,14,6
885,271,8,7950,376,8,40,2011,110,1
2553,362,2,1811,463,10,17,2015,165,4
2729,195,7,9130,570,5,17,2015,29,1
326,145,5,1574,402,8,41,2002,88,5
601,136,7,22990,271,9,18,2016,73,7
1101,191,4,4783,106,6,50,2016,186,4
1002,130,8,3699,698,1,43,2008,47,3
2810,240,10,18696,589,8,47,2019,88,6
2296,249,6,23547,96,10,26,2002,150,6
746,186,6,11573,120,7,3,2009,44,4
596,333,3,10369,310,8,29,2006,68,5
1507,226,3,25732,155,8,43,2010,19,6
1805,210,10,15085,291,9,33,2005,130,6
800,325,3,14364,591,7,17,2012,32,4
184,198,1,16676,660,1,14,2004,150,5
2162,43,5,4251,151,1,42,2021,67,2
1618,66,1,23143,113,10,34,2019,49,3
1640,278,7,4977,219,7,23,2012,75,2
2888,125,8,26167,294,2,18,2019,81,1
2437,17,10,25802,115,9,18,2005,145,5
926,306,8,24836,632,8,20,2008,115,1
2059,63,4,16398,429,5,48,2006,114,7
897,304,5,11020,636,2,10,2013,132,2
2594,55,7,21689,361,4,27,2008,122,6
2470,355,7,23341,106,7,16,2005,167,1
544,115,8,22282,504,2,25,2018,127,6
444,55,4,28069,104,3,40,2010,159,2
2915,84,10,6773,679,2,9,2008,120,2
2918,57,6,25348,315,5,45,2002,116,1
728,93,4,21284,515,3,36,2021,194,1
2239,15,4,26141,552,1,50,2011,164,7
1175,348,10,1956,352,4,18,2006,165,6
933,394,3,27902,588,3,27,2019,86,5
1785,159,6,1833,410,8,19,2010,176,6
1536,3,8,2182,381,9,10,2014,173,7
85,97,8,2367,151,2,48,2013,41,5
2187,154,8,1157,233,2,50,2001,181,6
621,168,9,3915,586,5,44,2021,167,1
2871,179,4,5408,692,4,22,2010,16,3
2754,382,8,21150,696,1,22,2011,100,3
981,33,4,3271,398,2,28,2003,181,4
159,2,5,6161,352,5,3,2009,200,4
315,224,8,3714,623,3,30,2010,13,4
1407,244,6,28793,452,9,12,2002,150,1
1294,327,4,9107,321,3,35,2015,97,5
245,423,9,3190,670,1,8,2013,68,3
2235,72,5,21806,298,5,27,2021,146,2
1000,123,10,27530,160,8,18,2008,104,3
2577,326,6,19550,225,3,24,2017,186,7
836,120,8,12283,120,8,17,2014,39,6
745,10,3,22829,425,2,27,2013,2,1
426,116,6,1986,396,2,19,2000,5,6
1508,262,4,2325,368,5,16,2011,64,3
368,158,6,26633,659,3,33,2005,44,7
1310,324,8,29802,379,8,16,2008,127,5
129,416,6,13440,226,1,21,2019,8,5
1250,150,3,15522,553,10,14,2017,58,2
2768,135,1,17897,536,10,25,2012,151,3
1887,366,7,24808,241,10,14,2019,92,7
1311,277,8,26706,676,7,24,2002,150,5
1644,441,8,29346,677,7,48,2019,81,5
2107,115,1,13872,266,4,25,2014,151,7
1492,443,3,11759,668,3,1,2010,67,2
2958,71,5,21386,410,6,9,2011,31,2
2018,176,9,20359,323,4,35,2019,168,2
2196,83,8,20864,639,1,4,2003,42,4
1650,212,3,16353,216,9,5,2005,61,1
2744,10,2,26663,252,10,46,2003,112,2
1625,331,4,13414,328,7,1,2020,46,2
1523,131,1,19378,550,9,11,2003,16,5
2692,87,2,5109,392,8,4,2010,43,3
696,267,7,14544,315,9,34,2004,132,7
2668,136,4,16676,443,7,9,2021,113,3
966,347,7,11870,205,7,36,2016,52,2
2487,138,10,13149,193,5,37,2002,149,2
672,403,9,25252,489,8,21,2010,157,7
2823,11,2,22390,643,7,36,2002,21,6
1553,349,8,25794,629,2,50,2020,194,3
204,146,9,29250,161,6,18,2020,176,2
1876,61,3,28778,291,4,15,2009,8,5
1670,133,10,17862,399,2,28,2012,92,1
2107,430,8,26600,354,4,30,2020,161,1
1975,314,9,305,690,9,36,2009,37,1
2878,12,6,12554,475,6,12,2001,81,2
338,205,5,5736,99,6,24,2001,185,6
867,307,5,11959,271,3,5,2019,43,2
431,40,1,21007,259,9,5,2018,28,4
1248,306,6,29649,534,3,30,2000,8,7
1972,431,1,19387,641,9,10,2020,84,4
1186,68,3,24424,120,2,24,2016,167,1
330,283,4,6825,579,7,34,2019,109,3
2351,422,2,14405,145,10,13,2013,124,7
2466,73,3,18934,387,6,23,2010,183,2
1510,363,7,11945,294,10,2,2012,39,5
1727,46,7,10436,462,7,40,2014,7,3
2433,299,1,14712,187,1,44,2007,154,4
1766,430,3,10515,131,7,8,2017,174,5
271,352,10,17963,537,5,9,2005,191,1
2092,227,2,29615,334,7,50,2005,160,6
2120,183,1,6439,461,6,4,2014,157,3
1430,417,8,12266,332,2,6,2011,106,5
2902,85,7,18159,549,5,43,2017,26,5
1802,337,1,424,469,9,2,2006,57,2
1763,236,2,29757,595,6,17,2005,18,6
809,419,1,6375,302,4,48,2007,106,3
918,369,4,22693,445,6,1,2019,61,7
1012,266,6,23294,563,5,44,2004,82,4
426,226,2,8352,617,2,1,2001,164,7
351,69,3,11263,689,5,32,2006,3,4
2460,390,6,23475,161,4,50,2006,117,3
337,369,5,27956,345,1,27,2007,193,3
1904,224,1,26627,599,3,31,2010,118,1
627,329,5,12974,357,3,42,2004,119,2
2877,222,3,26058,351,9,30,2012,118,1
2659,166,7,23845,288,8,19,2004,7,2
2267,233,8,13016,424,7,14,2002,96,3
2977,365,3,18644,597,6,35,2015,174,4
2238,68,2,9536,156,1,21,2000,69,2
41,251,2,25818,482,8,11,2020,73,1
1076,108,1,22112,419,9,46,2000,160,1
1956,213,4,23007,566,2,16,2021,3,3
161,333,5,16912,615,3,43,2002,18,2
1357,329,5,6010,83,8,5,2005,39,6
2050,252,8,22280,145,7,42,2013,146,2
1911,35,4,7839,345,1,19,2018,165,5
2922,186,1,8256,125,4,41,2016,21,3
2203,75,7,24390,561,3,11,2013,3,2
862,399,3,2048,327,8,19,2020,42,2
1481,223,1,3015,554,4,48,2005,58,5
1453,267,6,14665,519,6,14,2015,50,6
2106,355,6,13999,387,5,42,2009,61,2
1829,3,8,8307,530,1,18,2005,24,5
2416,47,1,16998,111,9,8,2008,83,2
799,19,4,12993,415,8,10,2001,169,6
2159,446,8,8046,104,8,25,2006,182,4
2375,289,3,13699,419,2,39,2009,155,6
643,126,9,21589,204,4,39,2004,6,2
1537,423,4,23301,684,2,46,2010,57,6
2059,61,3,28725,656,9,46,2000,185,4
2412,232,9,4204,343,2,28,2018,55,2
1463,84,4,27633,617,6,35,2007,99,1
61,66,1,20069,141,1,38,2013,140,7
2672,327,7,24528,585,6,4,2000,101,3
1118,252,3,15841,376,4,22,2018,166,1
2036,136,5,13165,135,8,33,2004,174,7
2700,360,1,16570,674,9,36,2021,58,1
188,247,5,14626,451,10,43,2007,98,4
2926,353,4,3896,409,9,46,2009,178,4
1648,243,6,5289,319,4,34,2015,121,5
1989,403,4,25467,114,7,14,2013,3,7
592,86,2,17432,394,8,31,2008,66,4
2705,205,3,16967,229,5,16,2014,190,3
2764,394,2,743,628,3,31,2006,105,7
1930,28,6,18128,488,3,15,2018,109,2
2309,111,10,9068,438,6,7,2013,57,3
2837,77,1,6670,347,6,19,2012,27,5
1050,294,4,2055,173,4,50,2002,178,1
1930,138,4,13184,97,3,21,2003,18,2
698,199,9,13060,112,7,12,2010,179,5
24,206,8,25542,316,2,12,2016,182,5
257,269,2,16946,586,10,36,2017,109,2
216,118,9,18440,606,1,24,2018,164,2
1420,331,10,5593,405,1,2,2015,139,2
1070,243,10,14219,271,10,39,2006,71,2
2940,289,9,5475,329,2,44,2016,41,6
1233,427,10,13172,290,2,16,2018,116,1
619,431,4,3690,228,1,46,2018,10,6
798,259,1,23119,389,6,27,2008,175,4
1556,25,9,17619,75,2,28,2009,132,5
384,92,7,2478,99,10,45,2003,118,2
2391,446,10,23015,434,5,37,2016,36,7
2090,206,4,3258,440,7,23,2015,59,4
1064,440,6,14271,169,9,35,2001,191,6
333,398,6,16623,241,3,47,2021,1,5
1083,87,9,27293,554,2,38,2009,57,3
2920,231,5,29145,539,8,5,2020,154,3
1051,317,2,18458,434,6,7,2014,87,7
1442,144,3,8519,257,5,8,2019,38,1
1253,106,3,20978,88,3,36,2018,52,1
1619,435,8,20559,456,7,14,2020,128,1
2389,34,4,23970,280,10,32,2005,94,7
1539,377,7,13451,413,9,32,2020,186,7
1808,280,6,21059,516,2,45,2010,140,5
139,56,10,22890,499,7,31,2017,181,6
105,163,9,29647,482,7,23,2016,138,3
2113,178,6,24021,146,7,47,2009,69,4
2430,62,1,20481,209,7,41,2020,188,3
1208,265,8,24509,492,4,50,2013,160,1
1793,378,3,4908,695,4,16,2020,156,2
2842,197,1,5179,213,10,3,2003,181,2
1169,102,8,9634,441,10,44,2001,181,7
2848,289,1,20770,310,1,4,2010,144,5
1444,421,4,4525,87,8,3,2020,112,7
2263,193,9,12306,516,6,34,2004,30,2
97,44,1,16292,552,3,32,2002,65,3
339,409,6,17368,109,6,24,2016,171,3
1131,327,3,29706,316,8,36,2007,125,7
505,247,7,16503,668,9,49,2017,192,4
2410,193,3,28379,567,5,37,2010,53,2
1797,10,6,3486,117,7,21,2010,132,5
2804,56,8,9119,362,7,38,2001,107,3
2706,100,7,8349,382,2,9,2002,85,7
1185,199,9,7298,401,7,23,2018,70,3
1159,38,2,27137,245,7,25,2019,15,7
1274,311,5,1471,411,6,21,2009,176,5
2202,319,8,27921,611,4,49,2021,152,2
2278,20,2,2867,205,8,31,2013,194,4
281,92,8,6417,242,4,6,2001,120,6
2185,106,8,26549,240,3,40,2007,194,3
983,37,10,28984,120,8,9,2002,150,2
34,147,4,8979,509,7,44,2004,118,2
1521,127,8,8498,645,10,16,2021,110,7
1931,425,6,14070,217,6,50,2011,81,6
2665,263,3,692,92,4,50,2010,166,4
2514,377,8,23235,145,9,32,2013,72,3
211,319,6,21666,450,3,34,2011,74,5
24,193,8,26809,390,6,49,2021,58,3
241,374,1,9677,122,2,43,2000,59,6
1566,424,8,15637,138,4,25,2004,84,4
1206,372,8,12161,486,10,12,2020,73,1
2875,194,3,27504,467,1,49,2002,73,1
2401,361,9,13949,553,4,9,2002,148,5
2267,207,3,10313,509,7,9,2016,176,6
2207,388,9,24723,360,2,30,2013,197,7
881,331,5,26425,617,8,31,2000,42,6
2037,379,8,29258,678,8,18,2003,15,3
1663,362,1,25049,135,1,12,2015,164,6
1761,335,2,21515,638,5,36,2002,74,4
2198,383,3,28215,575,1,44,2010,48,3
1956,353,10,1601,315,10,2,2007,149,5
699,170,9,23977,301,2,34,2006,170,7
1219,293,3,19061,583,10,38,2009,32,6
1879,193,3,15988,313,2,37,2014,116,2
1691,53,6,3176,100,8,18,2018,10,2
1169,267,10,25303,372,8,5,2017,148,5
2280,431,3,2425,535,6,50,2008,23,6
1919,195,7,14023,678,3,49,2004,92,1
330,241,1,26375,495,3,24,2013,26,7
232,210,2,10269,640,8,1,2013,139,3
91,140,6,413,341,5,2,2005,105,2
913,215,7,17773,652,4,36,2010,78,1
991,133,9,8176,550,8,21,2009,182,2
1122,284,5,28902,443,7,49,2012,4,5
483,9,7,20818,388,9,1,2016,10,1
25,171,8,27229,343,2,45,2006,60,1
110,54,7,25010,645,5,17,2015,63,5
2826,366,8,21471,569,3,10,2018,185,3
497,266,5,22522,79,1,50,2015,25,3
1422,432,1,23946,553,7,41,2000,41,7
412,56,2,25265,253,9,28,2009,183,6
2350,315,8,13777,580,5,34,2003,47,3
1256,1,9,19933,232,2,12,2010,56,3
2649,119,3,18606,326,10,9,2004,44,5
1210,313,3,8408,663,10,23,2010,77,4
594,312,3,7769,513,4,11,2009,89,2
2601,426,2,14890,89,2,25,2002,14,1
2631,430,6,6419,88,9,9,2002,140,3
16,2,9,7723,672,2,37,2010,175,4
2972,146,4,236,500,3,1,2003,108,6
2172,386,5,18063,458,9,6,2007,141,1
792,425,1,5011,572,7,49,2017,164,4
882,106,9,3366,582,7,2,2007,131,2
492,275,9,12976,367,2,31,2006,51,2
2277,420,8,3504,666,5,37,2000,78,6
1564,206,8,4216,579,8,14,2009,38,7
1440,325,9,11868,435,3,5,2008,12,3
2706,116,2,28339,215,2,6,2009,100,4
1120,129,8,6005,490,5,17,2005,86,6
1196,272,6,19391,336,7,11,2004,180,5
1361,323,1,15238,507,1,16,2003,118,7
1346,217,3,13394,159,8,9,2006,81,6
2208,193,5,19530,314,10,42,2005,186,4
69,268,10,29950,313,8,33,2012,65,4
2342,268,5,1911,289,3,18,2016,152,6
2820,265,9,7481,291,10,36,2016,95,6
96,7,1,1317,432,10,34,2005,161,4
735,204,10,961,360,4,25,2013,36,6
842,212,1,15909,301,9,18,2000,27,1
2716,13,2,27990,572,7,20,2015,23,5
1910,137,1,24986,673,3,28,2020,140,1
1504,103,8,9676,198,10,39,2021,160,5
2069,303,10,6202,369,10,22,2014,49,7
2976,327,2,16902,295,9,13,2004,111,5
1850,209,8,17177,366,9,35,2002,200,7
1172,387,10,10609,344,1,31,2010,20,5
2863,447,3,6288,562,6,38,2020,38,3
724,330,10,28634,266,7,46,2015,76,3
1565,433,3,8278,568,4,45,2018,154,3
739,290,9,17509,673,8,19,2015,59,1
1730,2,2,18407,342,5,44,2013,65,2
1447,370,1,28647,84,6,27,2016,42,2
2002,1,7,17613,422,10,35,2013,3,1
768,227,10,6243,612,3,17,2001,16,6
432,265,1,4476,301,2,14,2012,139,4
986,263,2,9138,580,1,41,2013,44,1
1331,94,10,20743,569,2,45,2005,101,1
1796,148,7,3712,556,9,1,2011,60,4
355,81,9,9836,210,4,33,2019,62,5
1714,20,2,17623,143,3,46,2008,46,2
558,109,10,25067,578,7,48,2012,192,3
887,246,3,10929,147,7,28,2013,142,3
2108,335,3,4135,490,10,29,2004,103,4
799,206,1,7890,277,10,21,2015,109,5
1377,441,1,5990,659,6,33,2012,67,4
887,47,2,7721,515,1,4,2017,187,1
625,251,9,3117,659,3,13,2007,53,7
476,186,2,13463,214,6,32,2000,164,3
1660,397,3,12336,259,6,28,2004,2,3
170,133,5,25361,210,1,26,2018,33,4
2910,195,4,7172,624,3,18,2005,25,2
1149,149,3,9871,193,1,41,2002,28,6
1114,285,8,19470,649,7,38,2015,119,3
71,301,6,16417,548,3,8,2004,54,7
609,139,8,24709,397,4,45,2008,65,1
990,180,9,13844,600,1,15,2020,136,3
2491,447,5,26308,140,4,42,2021,88,7
2810,262,8,29769,359,2,3,2004,179,5
1113,439,1,26102,300,5,20,2018,92,2
